id,info
8591,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American"", ""begin_date"": 0, ""nationality"": ""American"", ""display_name"": ""T. Weiss"", ""constituent_id"": 12609}"
8592,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 2006, ""wiki_qid"": null, ""artist_bio"": ""American, 1916–2006"", ""begin_date"": 1916, ""nationality"": ""American"", ""display_name"": ""Peter Viereck"", ""constituent_id"": 12610}"
8593,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1963, ""wiki_qid"": null, ""artist_bio"": ""American, 1908–1963"", ""begin_date"": 1908, ""nationality"": ""American"", ""display_name"": ""Theodore Roethke"", ""constituent_id"": 12611}"
8594,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1997, ""wiki_qid"": null, ""artist_bio"": ""American, 1914–1997"", ""begin_date"": 1914, ""nationality"": ""American"", ""display_name"": ""David Ignatow"", ""constituent_id"": 12612}"
8595,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1963, ""wiki_qid"": null, ""artist_bio"": ""American, 1883–1963"", ""begin_date"": 1883, ""nationality"": ""American"", ""display_name"": ""William Carlos Williams"", ""constituent_id"": 12613}"
8596,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1978, ""wiki_qid"": null, ""artist_bio"": ""American, 1906–1978"", ""begin_date"": 1906, ""nationality"": ""American"", ""display_name"": ""Harold Rosenberg"", ""constituent_id"": 12614}"
8597,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1953, ""wiki_qid"": null, ""artist_bio"": ""British, 1914–1953"", ""begin_date"": 1914, ""nationality"": ""British"", ""display_name"": ""Dylan Thomas"", ""constituent_id"": 12615}"
8598,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 2017, ""wiki_qid"": null, ""artist_bio"": ""American, 1921–2017"", ""begin_date"": 1921, ""nationality"": ""American"", ""display_name"": ""Richard Wilbur"", ""constituent_id"": 12616}"
8599,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""French"", ""begin_date"": 0, ""nationality"": ""French"", ""display_name"": ""Jacques-Henri Lévesque"", ""constituent_id"": 12617}"
8600,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Iliazd (Il'ia Zdanevich)"", ""constituent_id"": 12639}"
8601,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1943, ""wiki_qid"": null, ""artist_bio"": ""Georgian, 1894–1943"", ""begin_date"": 1894, ""nationality"": ""Georgian"", ""display_name"": ""Iraklii Gamrekeli"", ""constituent_id"": 12650}"
8602,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1974, ""wiki_qid"": null, ""artist_bio"": ""French, born Russia. 1894–1974"", ""begin_date"": 1894, ""nationality"": ""French"", ""display_name"": ""Il'ia Zdanevich"", ""constituent_id"": 12660}"
8603,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Eisen Architects, Boston"", ""constituent_id"": 12672}"
8606,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1971, ""wiki_qid"": null, ""artist_bio"": ""Russian, 1898–1971"", ""begin_date"": 1898, ""nationality"": ""Russian"", ""display_name"": ""Naum Granovskii"", ""constituent_id"": 12727}"
8607,"{""ulan"": 500137655, ""gender"": ""Male"", ""end_date"": 1948, ""wiki_qid"": ""Q187166"", ""artist_bio"": ""French, 1896–1948"", ""begin_date"": 1896, ""nationality"": ""French"", ""display_name"": ""Antonin Artaud"", ""constituent_id"": 12753}"
8608,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Renaissance Press, Ashuelot, NH"", ""constituent_id"": 12840}"
8609,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Anonymous Authors"", ""constituent_id"": 12868}"
8610,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1896, ""wiki_qid"": null, ""artist_bio"": ""French, 1844–1896"", ""begin_date"": 1844, ""nationality"": ""French"", ""display_name"": ""Paul Verlaine"", ""constituent_id"": 12907}"
8611,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Henri Floury"", ""constituent_id"": 12924}"
8612,"{""ulan"": 500004046, ""gender"": ""Male"", ""end_date"": 1967, ""wiki_qid"": ""Q4255719"", ""artist_bio"": ""Russian, 1891–1967"", ""begin_date"": 1891, ""nationality"": ""Russian"", ""display_name"": ""Vladimir Lebedev"", ""constituent_id"": 12945}"
8613,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Mikhail Plaksin"", ""constituent_id"": 12996}"
8614,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Natal'ia Nagorskaia"", ""constituent_id"": 12997}"
8615,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Khabias [pseudonym Of Nina Komarova]"", ""constituent_id"": 13003}"
8616,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1942, ""wiki_qid"": null, ""artist_bio"": ""Russian, 1889–1942"", ""begin_date"": 1889, ""nationality"": ""Russian"", ""display_name"": ""Aleksei Gan"", ""constituent_id"": 13012}"
8617,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1942"", ""begin_date"": 1942, ""nationality"": ""American"", ""display_name"": ""Peter Schjeldahl"", ""constituent_id"": 13020}"
8618,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1945"", ""begin_date"": 1945, ""nationality"": ""American"", ""display_name"": ""John Godfrey"", ""constituent_id"": 13024}"
8619,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 1966, ""wiki_qid"": null, ""artist_bio"": ""Russian, 1892–1966"", ""begin_date"": 1892, ""nationality"": ""Russian"", ""display_name"": ""Antonina Sofronova"", ""constituent_id"": 13056}"
8620,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1963, ""wiki_qid"": null, ""artist_bio"": ""Russian, 1902–1963"", ""begin_date"": 1902, ""nationality"": ""Russian"", ""display_name"": ""Boris Zemenkov"", ""constituent_id"": 13076}"
8621,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q348497"", ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Il'ia Erenburg"", ""constituent_id"": 13088}"
8622,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Josef Eberg"", ""constituent_id"": 13108}"
8623,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Grigorii Bershadskii"", ""constituent_id"": 13113}"
8624,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1995, ""wiki_qid"": null, ""artist_bio"": ""American, 1911–1995"", ""begin_date"": 1911, ""nationality"": ""American"", ""display_name"": ""Bradbury Thompson"", ""constituent_id"": 13163}"
8625,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Graeme Murray"", ""constituent_id"": 13206}"
8626,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 2010, ""wiki_qid"": null, ""artist_bio"": ""British, 1920–2010"", ""begin_date"": 1920, ""nationality"": ""British"", ""display_name"": ""Edwin Morgan"", ""constituent_id"": 13207}"
8627,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1945, ""wiki_qid"": null, ""artist_bio"": ""French, 1871–1945"", ""begin_date"": 1871, ""nationality"": ""French"", ""display_name"": ""Paul Valéry"", ""constituent_id"": 13248}"
8628,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1976, ""wiki_qid"": null, ""artist_bio"": ""Russian, 1904–1976"", ""begin_date"": 1904, ""nationality"": ""Russian"", ""display_name"": ""A. K. Barutchev"", ""constituent_id"": 13311}"
8629,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""N. Nekrasov"", ""constituent_id"": 13325}"
8630,"{""ulan"": 500175780, ""gender"": ""Male"", ""end_date"": 1963, ""wiki_qid"": ""Q16409"", ""artist_bio"": ""French, born Romania. 1896–1963"", ""begin_date"": 1896, ""nationality"": ""French"", ""display_name"": ""Tristan Tzara"", ""constituent_id"": 13398}"
8631,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""founded 1888"", ""begin_date"": 1888, ""nationality"": null, ""display_name"": ""Columbia Records"", ""constituent_id"": 13422}"
8632,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Moisei Levin"", ""constituent_id"": 13434}"
8633,"{""ulan"": 500001016, ""gender"": ""Male"", ""end_date"": 1943, ""wiki_qid"": ""Q1988310"", ""artist_bio"": ""Russian, 1878–1943"", ""begin_date"": 1878, ""nationality"": ""Russian"", ""display_name"": ""Ivan Kliun"", ""constituent_id"": 13470}"
8634,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1990, ""wiki_qid"": null, ""artist_bio"": ""Russian, 1897–1990"", ""begin_date"": 1897, ""nationality"": ""Russian"", ""display_name"": ""Nikolai Troshin"", ""constituent_id"": 13482}"
8635,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Sergei Sen'kin"", ""constituent_id"": 13483}"
8636,"{""ulan"": 500053989, ""gender"": ""Male"", ""end_date"": 1997, ""wiki_qid"": ""Q188176"", ""artist_bio"": ""American, 1914–1997"", ""begin_date"": 1914, ""nationality"": ""American"", ""display_name"": ""William S. Burroughs"", ""constituent_id"": 13574}"
8637,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Russian"", ""begin_date"": 0, ""nationality"": ""Russian"", ""display_name"": ""Nikolai Kupreianov"", ""constituent_id"": 13677}"
8638,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Aleksei Chicherin"", ""constituent_id"": 13678}"
8639,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Boris Naumov"", ""constituent_id"": 13705}"
8640,"{""ulan"": 500048070, ""gender"": ""Male"", ""end_date"": 1965, ""wiki_qid"": ""Q66832"", ""artist_bio"": ""German, 1890–1965"", ""begin_date"": 1890, ""nationality"": ""German"", ""display_name"": ""Franz Roh"", ""constituent_id"": 13706}"
8641,"{""ulan"": 500355427, ""gender"": ""Male"", ""end_date"": 2004, ""wiki_qid"": ""Q4912866"", ""artist_bio"": ""Swedish, 1927–2004"", ""begin_date"": 1927, ""nationality"": ""Swedish"", ""display_name"": ""Billy Klüver"", ""constituent_id"": 13727}"
8642,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Kornelii Zelinskii"", ""constituent_id"": 13807}"
8643,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1968, ""wiki_qid"": null, ""artist_bio"": ""Russian, 1893–1968"", ""begin_date"": 1893, ""nationality"": ""Russian"", ""display_name"": ""Anton Lavinskii"", ""constituent_id"": 13811}"
8644,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Olga Deneiko"", ""constituent_id"": 13816}"
8645,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Éditions Surréalistes, Paris"", ""constituent_id"": 13880}"
8646,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1991, ""wiki_qid"": null, ""artist_bio"": ""American, 1910–1991"", ""begin_date"": 1910, ""nationality"": ""American"", ""display_name"": ""Russell Lynes"", ""constituent_id"": 13929}"
8647,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1979, ""wiki_qid"": null, ""artist_bio"": ""Japanese, 1903–1979"", ""begin_date"": 1903, ""nationality"": ""Japanese"", ""display_name"": ""Shuzo Takiguchi"", ""constituent_id"": 14022}"
8648,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Dwan Gallery, New York"", ""constituent_id"": 14107}"
8649,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""British, born 1955"", ""begin_date"": 1955, ""nationality"": ""British"", ""display_name"": ""Ben Langlands"", ""constituent_id"": 14137}"
8650,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""British, born 1959"", ""begin_date"": 1959, ""nationality"": ""British"", ""display_name"": ""Nikki Bell"", ""constituent_id"": 14138}"
8651,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Iurii Degen"", ""constituent_id"": 14161}"
8652,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1932"", ""begin_date"": 1932, ""nationality"": ""American"", ""display_name"": ""Michael McClure"", ""constituent_id"": 14164}"
8653,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1957, ""wiki_qid"": null, ""artist_bio"": ""Russian, 1877–1957"", ""begin_date"": 1877, ""nationality"": null, ""display_name"": ""Aleksei Remizov"", ""constituent_id"": 14185}"
8654,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""W. Baxter"", ""constituent_id"": 14187}"
8655,"{""ulan"": 500015432, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q3059817"", ""artist_bio"": ""French, 1864–1938"", ""begin_date"": 0, ""nationality"": ""French"", ""display_name"": ""Eugène Delâtre"", ""constituent_id"": 14195}"
8657,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1999, ""wiki_qid"": null, ""artist_bio"": ""French, born Belgium. 1901–1999"", ""begin_date"": 1901, ""nationality"": ""French"", ""display_name"": ""Michel Seuphor"", ""constituent_id"": 14213}"
8658,"{""ulan"": 500010539, ""gender"": ""Male"", ""end_date"": 1918, ""wiki_qid"": ""Q133855"", ""artist_bio"": ""French, born Italy. 1880–1918"", ""begin_date"": 1880, ""nationality"": ""French"", ""display_name"": ""Guillaume Apollinaire"", ""constituent_id"": 14265}"
8659,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Maria Lagorio"", ""constituent_id"": 14286}"
8660,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1226, ""wiki_qid"": null, ""artist_bio"": ""Italian, c. 1181–1226"", ""begin_date"": 1181, ""nationality"": ""Italian"", ""display_name"": ""St. Francis of Assisi"", ""constituent_id"": 14368}"
8661,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Nikolai Tikhonov"", ""constituent_id"": 14384}"
8662,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 1997, ""wiki_qid"": null, ""artist_bio"": ""Austrian, 1935–1997"", ""begin_date"": 1935, ""nationality"": ""Austrian"", ""display_name"": ""Kiki (Kiki O. K.) Kogelnik"", ""constituent_id"": 14423}"
8663,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1939, ""wiki_qid"": null, ""artist_bio"": ""Russian, 1878–1939"", ""begin_date"": 1878, ""nationality"": ""Russian"", ""display_name"": ""Kuzma Petrov-Vodkin"", ""constituent_id"": 14428}"
8664,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Librairie de France, Paris"", ""constituent_id"": 14450}"
8665,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Propyläen-Verlag, Berlin"", ""constituent_id"": 14520}"
8666,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1975, ""wiki_qid"": null, ""artist_bio"": ""American, 1893–1975"", ""begin_date"": 1893, ""nationality"": ""American"", ""display_name"": ""Merle Armitage"", ""constituent_id"": 14546}"
8667,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1945"", ""begin_date"": 1945, ""nationality"": ""American"", ""display_name"": ""Anne Waldman"", ""constituent_id"": 14558}"
8668,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""A. Anatolev"", ""constituent_id"": 14561}"
8669,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Sergei Chekhonin"", ""constituent_id"": 14602}"
8670,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Boris Grigor'ev"", ""constituent_id"": 14632}"
8671,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Auguste Clot"", ""constituent_id"": 14651}"
8672,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1940, ""wiki_qid"": null, ""artist_bio"": ""Austrian, 1886–1940"", ""begin_date"": 1886, ""nationality"": ""Austrian"", ""display_name"": ""Fritz Zeymer"", ""constituent_id"": 14729}"
